dst_port,duration,src_bytes,dst_bytes,packet_count,avg_packet_len,std_packet_len,flow_bytes_per_sec,flow_packets_per_sec,fwd_packet_len_max,bwd_packet_len_max,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,syn_ratio,fin_ratio,rst_ratio,ack_ratio,psh_ratio,port_is_web,port_is_mail,port_is_admin,port_is_db,port_is_dns,label,is_attack
21,4.8350911415700773e-05,0,6,2,1.8871279127692744,2.6351091597390033,166724.7803344383,35766.433533070354,0,12,2.4175455707850387e-05,0.0,2.4175455707850387e-05,2.4175455707850387e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
993,1.858248291457032e-05,0,6,2,1.334099658720075,2.422251885116075,388610.75191392243,29232.892816618805,0,12,9.29124145728516e-06,0.0,9.29124145728516e-06,9.29124145728516e-06,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
443,7.831782393000746e-05,0,18,2,2.578289261275695,3.059881173860466,122615.31127477241,122959.2580910467,0,12,3.915891196500373e-05,0.0,3.915891196500373e-05,3.915891196500373e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
3389,3.667528061877551e-05,0,18,2,2.444298905364149,2.8169111628169654,355863.7475750054,30202.477789850374,0,12,1.8337640309387754e-05,0.0,1.8337640309387754e-05,1.8337640309387754e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
49156,6.263547685199939e-05,0,18,2,4.211404835982184,2.493039811275966,489214.71437009174,82067.16939431056,0,12,3.1317738425999694e-05,0.0,3.1317738425999694e-05,3.1317738425999694e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
8080,9.061209498399549e-05,0,6,2,1.919975015852962,2.8226079441324625,158239.21333106695,141029.09179250666,0,6,4.5306047491997744e-05,0.0,4.5306047491997744e-05,4.5306047491997744e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
8080,2.2699683461921597e-05,0,12,2,2.5879686488298965,2.3126339414177215,382077.92632891645,84885.4109254797,0,12,1.1349841730960798e-05,0.0,1.1349841730960798e-05,1.1349841730960798e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
25,1.314453217653896e-05,0,12,2,1.1200853285962875,2.889056506100319,277078.561073463,41110.42660408011,0,12,6.57226608826948e-06,0.0,6.57226608826948e-06,6.57226608826948e-06,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
443,8.144362935172357e-05,0,6,2,3.028329696241067,3.275803749105923,493328.54979080363,158240.97835637775,0,6,4.0721814675861783e-05,0.0,4.0721814675861783e-05,4.0721814675861783e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
80,4.7007142828254194e-05,0,12,2,2.3211386700083376,3.128463633369072,432758.5376068022,56275.108041136315,0,6,2.3503571414127097e-05,0.0,2.3503571414127097e-05,2.3503571414127097e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
22,4.866605775071597e-05,0,18,2,3.2247627705200466,3.5590334028481267,57290.178802760245,167308.47646031633,0,6,2.4333028875357985e-05,0.0,2.4333028875357985e-05,2.4333028875357985e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
21,5.2385505289526306e-05,0,6,2,3.6083722475266025,3.5618387127721807,406158.59340028354,128444.56952662191,0,12,2.6192752644763153e-05,0.0,2.6192752644763153e-05,2.6192752644763153e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
21,1.9255833294172903e-05,0,12,2,3.6953555930800186,3.693774448857906,195948.21980818312,141767.07491370878,0,6,9.627916647086451e-06,0.0,9.627916647086451e-06,9.627916647086451e-06,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
8443,9.49535455128812e-05,0,12,2,3.3014366925163943,2.8581247386053317,174165.21247124608,158344.63956437635,0,6,4.74767727564406e-05,0.0,4.74767727564406e-05,4.74767727564406e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
53,5.1766002046405416e-05,0,6,2,3.5013206798178156,3.4941565342580576,148421.25000794264,30789.794155035488,0,12,2.5883001023202708e-05,0.0,2.5883001023202708e-05,2.5883001023202708e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,PortScan,1
3690,2.9110057685820216e-05,0,18,2,1.453763268415667,3.9938184371787107,132553.5805176032,126945.53529616236,0,12,1.4555028842910108e-05,0.0,1.4555028842910108e-05,1.4555028842910108e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
25,3.987743542622609e-05,0,12,2,1.0547296590427244,2.163197440009677,166366.21601065283,25013.40334779339,0,12,1.9938717713113046e-05,0.0,1.9938717713113046e-05,1.9938717713113046e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
49156,7.997099204641471e-05,0,12,2,2.1837281177464645,3.32764894970545,484386.2256336799,29075.019248397657,0,12,3.9985496023207355e-05,0.0,3.9985496023207355e-05,3.9985496023207355e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
5900,6.328151585101565e-05,0,6,2,1.2775763436167336,2.179753703472321,320410.40254658874,81372.5428584005,0,12,3.1640757925507825e-05,0.0,3.1640757925507825e-05,3.1640757925507825e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
3389,8.767081414605043e-05,0,6,2,2.1734136857640394,3.050940614711786,364024.75347732654,182047.54001637266,0,6,4.3835407073025214e-05,0.0,4.3835407073025214e-05,4.3835407073025214e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
110,3.7709774381462445e-05,0,12,2,3.3247816948838262,2.5072711110280768,390350.421312299,34700.10965481732,0,6,1.8854887190731222e-05,0.0,1.8854887190731222e-05,1.8854887190731222e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
6379,6.956511266025984e-05,0,18,2,3.3738455308188953,2.0324868864189076,377950.1245027914,78235.47424738848,0,6,3.478255633012992e-05,0.0,3.478255633012992e-05,3.478255633012992e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,PortScan,1
5900,8.535367064246579e-05,0,12,2,1.538305068416431,2.188837795320962,424183.2499005006,185311.55757468045,0,12,4.2676835321232895e-05,0.0,4.2676835321232895e-05,4.2676835321232895e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
6379,3.864358372471533e-05,0,18,2,2.1951314842170064,3.7824001461272045,56135.31075761966,78090.78309079491,0,12,1.9321791862357664e-05,0.0,1.9321791862357664e-05,1.9321791862357664e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,PortScan,1
6379,3.2903319845643426e-05,0,6,2,4.830526585090352,3.1314899012265784,281507.5974829524,35310.1493880634,0,6,1.6451659922821713e-05,0.0,1.6451659922821713e-05,1.6451659922821713e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,PortScan,1
80,4.456383745519903e-05,0,6,2,4.955342125556658,2.4514554476782546,225454.88583098626,106408.52791581542,0,12,2.2281918727599516e-05,0.0,2.2281918727599516e-05,2.2281918727599516e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
21,1.8698035085897708e-05,0,18,2,4.949344634318184,2.8882071138132375,289342.29492725746,177251.33517269877,0,6,9.349017542948854e-06,0.0,9.349017542948854e-06,9.349017542948854e-06,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
443,9.021863857242688e-05,0,6,2,2.2801092662495677,2.952922542478799,193236.8426115563,108026.4395553716,0,12,4.510931928621344e-05,0.0,4.510931928621344e-05,4.510931928621344e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
995,7.139725203295888e-05,0,18,2,2.4586827049373463,3.4770117570210375,349977.6881957175,41521.15959537016,0,12,3.569862601647944e-05,0.0,3.569862601647944e-05,3.569862601647944e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
27017,7.305503467550065e-05,0,18,2,4.491437686262659,2.999917983929577,378612.13528830704,131451.0923658506,0,6,3.652751733775033e-05,0.0,3.652751733775033e-05,3.652751733775033e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,PortScan,1
993,7.063315601879409e-05,0,6,2,4.186034078894833,2.46508266324171,151714.93855489342,119189.17159308783,0,12,3.5316578009397044e-05,0.0,3.5316578009397044e-05,3.5316578009397044e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
21,1.9724010343876644e-05,0,6,2,3.165497683629753,2.1720643140658864,75662.11130162871,38987.01694298642,0,12,9.862005171938322e-06,0.0,9.862005171938322e-06,9.862005171938322e-06,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
143,5.267478666447878e-05,0,18,2,3.5510965673823662,3.6401350041112988,68710.53193096719,109663.38983864764,0,12,2.633739333223939e-05,0.0,2.633739333223939e-05,2.633739333223939e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
3389,4.592501150599176e-05,0,6,2,3.4545516119575352,3.7958705868874736,414465.9891363047,124963.43943792503,0,12,2.296250575299588e-05,0.0,2.296250575299588e-05,2.296250575299588e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
5900,9.042717280115204e-05,0,18,2,4.630941732710051,3.993131312577965,365194.30962042673,158680.49979331816,0,12,4.521358640057602e-05,0.0,4.521358640057602e-05,4.521358640057602e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
3306,4.227594237582323e-05,0,12,2,3.9295537863902195,3.8482154318225588,488830.98918897874,169976.78418740138,0,12,2.1137971187911614e-05,0.0,2.1137971187911614e-05,2.1137971187911614e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,PortScan,1
8080,3.982169968626853e-05,0,18,2,4.722569905407839,3.3522100516287034,188257.5328314742,86604.41434570687,0,6,1.9910849843134265e-05,0.0,1.9910849843134265e-05,1.9910849843134265e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
3690,3.257911899016303e-05,0,18,2,4.877287249136716,2.7556784274543733,77916.54363295168,81074.94811572213,0,12,1.6289559495081513e-05,0.0,1.6289559495081513e-05,1.6289559495081513e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
443,2.4944726933338272e-05,0,12,2,2.997211784057301,2.2126745946964546,101362.98618933445,189388.68680690788,0,6,1.2472363466669136e-05,0.0,1.2472363466669136e-05,1.2472363466669136e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
49156,2.0363156055568104e-05,0,12,2,2.5490976456993653,3.3193805458609487,248915.0394190056,136682.02438541228,0,12,1.0181578027784052e-05,0.0,1.0181578027784052e-05,1.0181578027784052e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
53,5.0984482193254684e-05,0,18,2,3.595061544637544,3.9091318577176217,118144.54146648348,105934.91410646366,0,6,2.5492241096627342e-05,0.0,2.5492241096627342e-05,2.5492241096627342e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,PortScan,1
3690,5.72732576903425e-05,0,12,2,4.472677181306016,2.5947230626169446,123142.09436091853,141611.8357276838,0,12,2.863662884517125e-05,0.0,2.863662884517125e-05,2.863662884517125e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
21,7.609291088429966e-05,0,12,2,1.2342612211381354,3.1047322756344684,317853.37972373073,176944.351030491,0,6,3.804645544214983e-05,0.0,3.804645544214983e-05,3.804645544214983e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
49156,2.0483006470600338e-05,0,12,2,3.1198813640856824,3.356783771006026,316746.92339158314,46704.860712113026,0,12,1.0241503235300169e-05,0.0,1.0241503235300169e-05,1.0241503235300169e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
995,3.666932217098201e-05,0,18,2,1.6057820877414293,2.865542968683638,318055.9208726883,34510.772930528314,0,12,1.8334661085491004e-05,0.0,1.8334661085491004e-05,1.8334661085491004e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
995,3.872111408384163e-05,0,18,2,3.009963507307728,2.401541949513357,191754.6675695292,162453.75509125562,0,12,1.9360557041920814e-05,0.0,1.9360557041920814e-05,1.9360557041920814e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
3690,8.457876155064603e-05,0,12,2,2.1082769988535985,3.881760339118409,105955.62864389166,177524.05135180737,0,6,4.228938077532302e-05,0.0,4.228938077532302e-05,4.228938077532302e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
3389,3.931163218575579e-05,0,12,2,3.413336784848139,3.6033685863826097,261283.39940553516,96078.0860820125,0,12,1.9655816092877894e-05,0.0,1.9655816092877894e-05,1.9655816092877894e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
53,9.423435234237036e-05,0,6,2,1.5965633037589497,3.5718505524178266,328069.2019308341,81532.51138965657,0,12,4.711717617118518e-05,0.0,4.711717617118518e-05,4.711717617118518e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,PortScan,1
22,1.775189251573123e-05,0,18,2,1.528718631015487,2.87971127942767,339780.4607514261,88571.3321042255,0,12,8.875946257865615e-06,0.0,8.875946257865615e-06,8.875946257865615e-06,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
5900,2.143866161965953e-05,0,18,2,2.837325763202171,3.5042573990871424,457492.4770680055,170367.05545116428,0,6,1.0719330809829766e-05,0.0,1.0719330809829766e-05,1.0719330809829766e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
8080,8.384388260322472e-05,0,18,2,3.3520018537185137,2.7062057778767787,409902.51400060253,119843.6644619061,0,12,4.192194130161236e-05,0.0,4.192194130161236e-05,4.192194130161236e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
53,9.418403451764055e-05,0,6,2,2.781546103911489,2.029134309502558,161329.8861762556,175932.63847679264,0,6,4.709201725882028e-05,0.0,4.709201725882028e-05,4.709201725882028e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,PortScan,1
49156,6.445805666864845e-05,0,18,2,2.9133419266822234,2.0420422134524343,418824.2988796099,168473.67814767864,0,6,3.2229028334324225e-05,0.0,3.2229028334324225e-05,3.2229028334324225e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
53,7.873230424152885e-05,0,18,2,3.6660879067721397,2.1602114532192047,248825.1671608796,49406.01651171563,0,6,3.9366152120764426e-05,0.0,3.9366152120764426e-05,3.9366152120764426e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,PortScan,1
993,7.680641843532364e-05,0,18,2,1.2046008224815905,2.7955868818581964,280268.3512016154,106992.97129393854,0,12,3.840320921766182e-05,0.0,3.840320921766182e-05,3.840320921766182e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
993,3.4355799522423696e-05,0,18,2,1.2481656678262172,2.1423113577558195,308239.63235469337,121883.31647980778,0,12,1.7177899761211848e-05,0.0,1.7177899761211848e-05,1.7177899761211848e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
143,2.816576518273823e-05,0,6,2,1.4541625693051468,3.8350860193074894,400015.06000630284,168021.04006223255,0,12,1.4082882591369114e-05,0.0,1.4082882591369114e-05,1.4082882591369114e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
3306,5.8714309984751024e-05,0,6,2,2.321565894662466,3.1784292286957108,254425.27855542014,101281.80558900352,0,12,2.9357154992375512e-05,0.0,2.9357154992375512e-05,2.9357154992375512e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,PortScan,1
8443,2.5289836589715154e-05,0,12,2,4.027032360987713,3.361116323558203,124733.68355008117,30639.047757617816,0,12,1.2644918294857577e-05,0.0,1.2644918294857577e-05,1.2644918294857577e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
21,7.158828240328102e-05,0,6,2,1.5702262201324624,2.7642789496651385,299629.3114770594,33816.45113997284,0,12,3.579414120164051e-05,0.0,3.579414120164051e-05,3.579414120164051e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
49156,2.528853349640287e-05,0,18,2,4.063886299420716,2.827357357970521,343837.8148585727,124331.4375010646,0,12,1.2644266748201435e-05,0.0,1.2644266748201435e-05,1.2644266748201435e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
80,2.5937402985756086e-05,0,18,2,4.87121095059394,3.0997283567287965,483421.5621792799,40655.64789449038,0,6,1.2968701492878043e-05,0.0,1.2968701492878043e-05,1.2968701492878043e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
3690,3.132315945070511e-05,0,18,2,1.8311336838467658,3.175394036575092,100564.01687704353,79757.5648578865,0,12,1.5661579725352556e-05,0.0,1.5661579725352556e-05,1.5661579725352556e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
3690,1.6546145300080155e-05,0,18,2,2.399751414282856,3.5648516244255757,496631.5790728871,63320.69265628755,0,12,8.273072650040078e-06,0.0,8.273072650040078e-06,8.273072650040078e-06,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
110,9.654542263415492e-05,0,6,2,3.522869777967717,3.479365795526216,325524.0945622426,23001.646428171047,0,6,4.827271131707746e-05,0.0,4.827271131707746e-05,4.827271131707746e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
22,4.007734427557989e-05,0,18,2,3.0875373126317727,2.1359465996388076,131551.5024723693,192295.45343346221,0,6,2.0038672137789945e-05,0.0,2.0038672137789945e-05,2.0038672137789945e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
443,2.2598863904958658e-05,0,12,2,2.610957938987323,3.039223351606015,498436.8389593786,44339.11646831385,0,12,1.1299431952479329e-05,0.0,1.1299431952479329e-05,1.1299431952479329e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
110,7.920280401140515e-05,0,12,2,1.0443142103772387,3.4603469066213535,307305.1921711912,98129.3916945722,0,6,3.9601402005702574e-05,0.0,3.9601402005702574e-05,3.9601402005702574e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
22,9.923794982446479e-05,0,12,2,2.421757349456247,3.338438059849733,267711.1429372913,95310.11600810003,0,12,4.9618974912232396e-05,0.0,4.9618974912232396e-05,4.9618974912232396e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
3690,9.44798331964035e-05,0,18,2,1.9752077508407182,3.311806626196799,139466.32742183132,76701.89129301644,0,12,4.723991659820175e-05,0.0,4.723991659820175e-05,4.723991659820175e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
49156,2.8909647362111664e-05,0,18,2,1.1007963792842785,2.7096637110863253,401095.6918410351,121500.72578997242,0,12,1.4454823681055832e-05,0.0,1.4454823681055832e-05,1.4454823681055832e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
110,3.9750490207566173e-05,0,6,2,4.184974437825549,3.4700503723796468,324548.5649163056,107871.98155594652,0,6,1.9875245103783087e-05,0.0,1.9875245103783087e-05,1.9875245103783087e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
8443,3.855749296784378e-05,0,6,2,1.7310046639497436,2.63809014866448,236981.3283779297,183442.71608749536,0,6,1.927874648392189e-05,0.0,1.927874648392189e-05,1.927874648392189e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
110,7.611474706394816e-05,0,18,2,3.3393112452231635,3.882948475012131,128484.17020017478,104896.90833510716,0,12,3.805737353197408e-05,0.0,3.805737353197408e-05,3.805737353197408e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
8443,1.2783779325420943e-05,0,6,2,1.5015013969354931,2.5072255417194165,338938.92830857955,69596.5820853532,0,6,6.3918896627104715e-06,0.0,6.3918896627104715e-06,6.3918896627104715e-06,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
21,8.754983962291908e-05,0,12,2,4.56263382184737,3.1938904468263454,414572.4904818661,97341.20540392662,0,12,4.377491981145954e-05,0.0,4.377491981145954e-05,4.377491981145954e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,PortScan,1
27017,3.661728063355186e-05,0,6,2,2.309683834933792,2.3292410264730097,131527.33288250904,162324.3983420302,0,12,1.830864031677593e-05,0.0,1.830864031677593e-05,1.830864031677593e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,PortScan,1
110,3.757739044159327e-05,0,12,2,3.3586139806061905,2.1347537430438512,424193.3538519495,51918.7795803091,0,6,1.8788695220796636e-05,0.0,1.8788695220796636e-05,1.8788695220796636e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
3690,2.546465143218926e-05,0,6,2,4.24746449604152,2.0277242718257202,342220.4691064801,140397.77558732335,0,6,1.273232571609463e-05,0.0,1.273232571609463e-05,1.273232571609463e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
8443,3.641813132127944e-05,0,18,2,1.6151348220528647,3.772342588111986,256333.35298415693,121626.31500802343,0,12,1.820906566063972e-05,0.0,1.820906566063972e-05,1.820906566063972e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
110,8.973225959476824e-05,0,12,2,3.943671814207955,2.416799147236663,109817.61921859218,134927.9812638444,0,6,4.486612979738412e-05,0.0,4.486612979738412e-05,4.486612979738412e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
27017,3.079727675870466e-05,0,12,2,2.02476605775742,2.441302119243497,112156.38191311125,174640.11637644496,0,12,1.539863837935233e-05,0.0,1.539863837935233e-05,1.539863837935233e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,PortScan,1
3306,4.746365026191166e-05,0,12,2,4.646903507651103,2.0805778914690842,280496.6184546732,142486.3032543873,0,12,2.373182513095583e-05,0.0,2.373182513095583e-05,2.373182513095583e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,PortScan,1
6379,2.8872124968718076e-05,0,18,2,1.3348997513813936,2.771879021873855,218276.21051558037,179531.87896202918,0,6,1.4436062484359038e-05,0.0,1.4436062484359038e-05,1.4436062484359038e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,PortScan,1
3690,7.224900866798874e-05,0,18,2,1.5228692943590292,3.3434177184881215,378189.41021474276,123510.90322258664,0,12,3.612450433399437e-05,0.0,3.612450433399437e-05,3.612450433399437e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
443,7.535001334101733e-05,0,12,2,1.5889082976420679,2.4131620324435614,190969.91446127466,134492.31566340063,0,12,3.767500667050866e-05,0.0,3.767500667050866e-05,3.767500667050866e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
49156,4.64792824582258e-05,0,12,2,1.7945264554474765,3.5667744399916765,459163.71249664656,86641.7934232238,0,6,2.32396412291129e-05,0.0,2.32396412291129e-05,2.32396412291129e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,PortScan,1
443,3.9135774304938123e-05,0,18,2,1.572645431244772,3.315432294551907,338705.8550082475,24602.56383615224,0,6,1.9567887152469062e-05,0.0,1.9567887152469062e-05,1.9567887152469062e-05,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,PortScan,1
993,1.561881945500023e-05,0,12,2,1.4360544625637148,2.497079641854852,192624.17979527664,165588.73822850312,0,12,7.809409727500115e-06,0.0,7.809409727500115e-06,7.809409727500115e-06,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,PortScan,1
